"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","refurl","CONTMEDF.MEDF.","CONTMEDP.MEDPOS1.","CONTMEDP.MEDPOS2.","CONTMEDP.MEDPOS4.","CONTMEDAIUTARSI.MEDAMB.","CONTMEDN.MEDNEG1.","CONTMEDN.MEDNEG2.","CONTMEDN.MEDNEG3.","CONTMEDN2.MC1.","CONTMEDN2.MEDNEG4.","CONTINDF.INDF.","CONTINDVP.INDPOS1.","CONTINDVP.INDPOS2.","CONTINDVP.INDPOS3.","CONTINDVN.INDNEG1.","CONTINDVN.INDNEG2.","CONTINDVN.INDNEG3.","CONTDF.DF.","CONTDPOS.DPOS1.","CONTDPOS.DPOS2.","CONTDPOS.DPOS3.","CONTDNEG.DNEG1.","CONTDNEG.DNEG2.","CONTDNEG.DNEG3.","JMC0.JMC1.","JMC0.JMC2.","JMC0.JMC3.","JMC0.JMC4.","JMC0.JMC5.","JMC0.JMC6.","JMC0.JMC7.","JMC0.JMC8.","ROM0.ROM1.","ROM0.ROM2.","ROM0.ROM3.","ROM0.ROM4.","ATCOS0.ATCOS1.","ATCOS0.MC2.","ATCOS0.ATCOS2.","ATCOS0.ATCOS3.","ATCOS0.ATCOS4.","SCB0.SCB1.","SCB0.SCB2.","SCB0.SCB3.","SCB0.SCB4.","MIN0.THREAT1.","MIN0.THREAT2.","MIN0.THREAT3.","MIN0.THREAT4.","MIN0.THREAT5.","ONORE0.ONORE1.","ONORE0.ONORE2.","ONORE0.ONORE3.","ONORE0.ONORE4.","ONORE0.ONORE5.","ONORE0.ONORE6.","ONORE0.ONORE7.","ONORE0.ONORE8.","INT0.INT1.","INT0.INT2.","INT0.MC3.","INT0.INT3.","INT0.INT4.","METAATT.META1.","METAATT.META2.","METAATT.META3.","METAATT.META4.","CAMPCONTR1","CAMPCONTR2","SESSO","ETA","ISTR","Occupazione"
410,"",NA,"it",2061523434,"2023-04-30 20:42:08","2023-04-30 20:42:08","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
411,"2023-04-30 20:59:21",12,"it",377166208,"2023-04-30 20:43:59","2023-04-30 20:59:21","",4,2,3,2,2,3,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,4,1,1,1,3,2,1,1,3,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,3,1,3,5,1,1,1,"A7","A4","A6","A3","A4",1,1,1,1,1,1,1,19,2,"studentessa"
412,"2023-04-30 20:52:57",12,"it",1219997880,"2023-04-30 20:44:44","2023-04-30 20:52:57","",2,1,1,1,1,6,6,6,2,2,2,1,3,1,1,3,1,1,1,1,1,1,1,1,5,6,5,2,2,1,2,1,5,6,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,3,1,3,1,6,1,5,1,"A7","A5","A6","A5","A4",2,6,2,1,1,1,1,26,4,"Operatore specializzato asacom"
413,"2023-04-30 20:55:23",12,"it",759617767,"2023-04-30 20:45:27","2023-04-30 20:55:23","",7,4,4,4,3,4,4,5,2,5,1,1,1,1,1,2,1,1,1,1,1,7,3,6,1,3,2,1,1,1,1,3,1,4,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,3,1,1,1,"A7","A7","A6","A5","A7",1,1,1,1,1,1,0,23,2,"Studente"
414,"2023-04-30 20:58:56",12,"it",1812403861,"2023-04-30 20:48:37","2023-04-30 20:58:56","",5,1,1,1,1,7,7,7,2,5,1,2,1,1,1,1,1,1,1,1,1,6,6,6,2,1,4,2,2,3,1,2,4,4,3,1,1,4,4,1,1,7,7,7,4,7,7,7,7,7,1,1,1,1,4,4,1,1,"A7","A7","A6","A2","A7",7,7,4,7,1,1,1,24,3,"Studentessa"
415,"",NA,"it",1688698748,"2023-04-30 20:48:50","2023-04-30 20:48:50","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
416,"",1,"it",261472248,"2023-04-30 20:53:31","2023-04-30 20:53:53","https://l.instagram.com/",1,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
417,"2023-04-30 21:07:55",12,"it",1119061471,"2023-04-30 20:53:47","2023-04-30 21:07:55","",4,7,5,5,7,5,5,5,2,6,1,2,2,2,3,3,3,1,1,1,1,1,1,1,2,4,1,5,1,2,2,1,6,7,4,1,1,4,4,1,1,7,7,7,1,7,7,7,7,7,1,6,1,2,5,6,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,2,1,23,4,"Studentessa "
418,"2023-04-30 21:04:15",12,"it",645234426,"2023-04-30 20:54:17","2023-04-30 21:04:15","",3,1,1,1,1,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,2,2,2,4,2,2,1,1,4,1,1,1,5,7,5,1,4,5,7,5,5,2,2,2,3,3,3,2,2,"A6","A5","A6","A1","A5",1,1,1,1,1,1,1,22,3,"Studente"
419,"",NA,"it",419156060,"2023-04-30 20:57:12","2023-04-30 20:57:12","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
420,"",NA,"it",395296007,"2023-04-30 20:59:05","2023-04-30 20:59:05","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
421,"2023-04-30 21:09:44",12,"it",1808229649,"2023-04-30 20:59:15","2023-04-30 21:09:44","",4,1,1,1,1,6,6,6,2,7,1,1,1,1,1,2,1,1,1,1,1,7,6,7,1,5,3,4,1,4,4,1,3,5,5,1,1,4,1,1,1,3,5,1,1,7,4,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,22,3,"studente "
422,"2023-04-30 21:14:03",12,"it",1345969650,"2023-04-30 21:00:42","2023-04-30 21:14:03","",3,3,3,3,3,3,3,3,2,3,7,1,1,4,4,2,5,2,1,1,1,5,3,1,1,3,4,2,1,4,1,2,6,4,4,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,4,1,3,1,"A5","A1","A6","A4","A3",1,1,1,1,1,1,1,22,3,"Studentessa "
423,"2023-04-30 21:14:28",12,"it",1451463837,"2023-04-30 21:06:56","2023-04-30 21:14:28","",3,1,1,1,1,7,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,5,1,1,1,1,1,1,4,7,4,1,1,4,1,1,1,7,7,7,1,4,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A1","A1",1,1,1,1,1,1,1,26,3,"Studentessa "
424,"",NA,"it",34587038,"2023-04-30 21:07:56","2023-04-30 21:07:56","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
425,"",2,"it",450067993,"2023-04-30 21:15:29","2023-04-30 21:20:16","",4,4,4,4,4,5,5,5,2,6,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
426,"2023-04-30 21:24:42",12,"it",419533270,"2023-04-30 21:16:13","2023-04-30 21:24:42","",1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,5,6,3,3,1,4,2,1,1,1,1,1,1,4,4,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,2,1,1,1,"A7","A3","A6","A3","A5",1,5,5,3,1,1,1,22,2,"Studentessa universitaria "
427,"2023-04-30 21:26:16",12,"it",417204801,"2023-04-30 21:17:14","2023-04-30 21:26:16","",6,5,5,5,4,2,3,5,2,6,3,1,1,1,1,1,2,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A1","A7",1,1,1,1,1,1,1,21,2,"Studentessa "
428,"2023-04-30 21:33:57",12,"it",643499664,"2023-04-30 21:21:08","2023-04-30 21:33:57","",3,1,1,1,5,3,4,7,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,4,1,7,7,7,7,4,1,1,1,1,1,1,1,1,"A1","A1","A1","A1","A1",4,4,4,4,1,1,1,53,4,"Impiegata"
429,"",NA,"it",1992967425,"2023-04-30 21:24:03","2023-04-30 21:24:03","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
430,"",1,"it",1276325950,"2023-04-30 21:28:24","2023-04-30 21:30:21","",3,4,4,3,5,5,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
431,"2023-04-30 21:38:43",12,"it",43565512,"2023-04-30 21:28:29","2023-04-30 21:38:43","",3,1,1,1,1,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,3,1,1,4,1,1,1,7,7,7,1,7,7,7,7,6,1,7,1,7,1,1,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,2,0,24,2,""
432,"2023-04-30 22:09:27",12,"it",571615541,"2023-04-30 21:32:26","2023-04-30 22:09:27","",3,3,4,3,2,3,4,4,2,4,2,2,1,1,1,1,1,2,4,5,4,4,3,2,3,2,2,2,1,4,3,6,1,6,2,1,1,4,1,1,1,5,7,5,1,7,7,7,7,7,2,6,3,5,6,2,3,5,"A7","A4","A6","A3","A4",1,1,1,1,1,2,0,26,2,"Magazziniere in fabbrica "
433,"2023-04-30 21:44:46",12,"it",423054399,"2023-04-30 21:34:16","2023-04-30 21:44:45","",3,1,1,1,1,5,5,5,2,5,6,1,1,1,7,6,7,1,1,1,1,2,1,1,4,4,4,2,2,1,1,3,1,1,4,1,1,4,2,1,1,4,7,2,1,5,6,5,6,6,3,5,4,4,5,3,4,4,"A7","A7","A6","A1","A7",1,2,1,1,1,1,1,29,2,""
434,"",1,"it",1997167595,"2023-04-30 21:35:25","2023-04-30 21:37:01","",1,1,1,1,1,7,7,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
435,"2023-04-30 21:47:46",12,"it",967978075,"2023-04-30 21:35:44","2023-04-30 21:47:46","",5,4,5,3,6,5,7,4,2,3,3,1,1,1,1,3,3,2,1,1,1,1,5,2,4,5,2,3,1,2,4,1,1,4,1,1,1,4,4,1,1,7,7,7,4,7,7,7,7,7,1,7,1,1,1,1,1,1,"A7","A7","A6","A3","A7",1,4,4,1,1,1,1,57,4,"Docente"
436,"2023-04-30 21:53:12",12,"it",531958291,"2023-04-30 21:40:26","2023-04-30 21:53:12","",1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,6,2,1,2,1,1,1,5,2,1,2,4,1,1,1,6,7,6,1,5,7,5,5,4,2,1,2,3,3,1,2,1,"A7","A6","A6","A1","A4",2,2,2,2,1,1,0,26,3,"Studente/lavoratore autonomo "
437,"2023-04-30 21:56:01",12,"it",1028770547,"2023-04-30 21:41:09","2023-04-30 21:56:01","",3,1,1,1,1,4,5,7,2,7,2,1,1,1,2,1,2,2,1,1,1,3,1,1,1,5,6,5,1,6,1,1,4,7,7,1,1,4,1,1,1,7,7,6,1,7,7,7,7,6,1,4,1,4,2,1,1,2,"A7","A7","A6","A7","A7",1,1,1,1,1,2,1,24,4,"Studente "
438,"2023-04-30 21:54:24",12,"it",1041242802,"2023-04-30 21:41:24","2023-04-30 21:54:24","",2,3,6,6,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,4,4,4,4,4,1,1,1,1,1,1,1,1,"A2","A1","A6","A1","A1",2,2,3,2,1,1,0,26,2,"Impiegato"
439,"",8,"it",524275686,"2023-04-30 21:42:58","2023-04-30 21:51:48","",1,1,1,2,1,3,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,2,4,2,1,2,2,1,1,4,1,1,1,6,7,6,1,5,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
440,"",8,"it",945736544,"2023-04-30 21:48:36","2023-04-30 22:01:06","",3,3,3,3,1,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
441,"2023-04-30 22:11:02",12,"it",1650676211,"2023-04-30 21:52:13","2023-04-30 22:11:02","",2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,4,2,1,2,1,4,4,1,1,3,4,1,1,2,4,6,5,4,6,4,4,4,4,2,5,3,4,4,4,3,1,"A3","A1","A6","A2","A1",1,1,1,1,1,1,0,22,3,""
442,"",1,"it",1171557664,"2023-04-30 21:52:18","2023-04-30 21:54:25","",5,3,2,3,1,2,4,5,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
443,"",NA,"it",1239617509,"2023-04-30 21:53:46","2023-04-30 21:53:46","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
444,"",4,"it",1969945481,"2023-04-30 21:55:26","2023-04-30 22:06:15","",3,3,1,1,1,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
445,"",3,"it",882465032,"2023-04-30 21:58:54","2023-04-30 22:00:25","",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
446,"",NA,"it",465432115,"2023-04-30 21:58:59","2023-04-30 21:58:59","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
447,"2023-04-30 22:15:09",12,"it",700642642,"2023-04-30 22:00:57","2023-04-30 22:15:09","",4,1,1,1,1,2,3,4,2,4,1,1,1,1,2,2,2,1,1,1,1,3,1,1,3,7,4,3,1,2,1,6,4,7,2,1,1,4,3,1,1,7,7,7,2,7,6,7,6,7,1,6,5,5,5,6,1,6,"A7","A4","A6","A1","A4",1,1,1,1,1,2,1,23,3,"studente"
448,"",NA,"it",1018286513,"2023-04-30 22:03:54","2023-04-30 22:03:54","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
449,"2023-04-30 22:21:20",12,"it",1877651746,"2023-04-30 22:05:52","2023-04-30 22:21:20","",2,2,1,1,1,3,4,6,2,7,1,1,1,1,2,1,1,1,1,1,1,7,1,1,5,5,6,6,2,2,1,5,5,2,1,1,1,4,6,1,1,6,7,6,2,7,3,7,7,7,1,5,1,1,6,1,1,1,"A4","A7","A6","A4","A5",1,6,1,1,1,1,1,24,3,"Studentessa"
450,"",2,"it",340525104,"2023-04-30 22:07:05","2023-04-30 22:08:12","",3,1,1,1,1,3,3,3,2,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
451,"",NA,"it",1852506226,"2023-04-30 22:18:41","2023-04-30 22:18:41","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
452,"2023-04-30 22:41:11",12,"it",1111811252,"2023-04-30 22:25:10","2023-04-30 22:41:11","",7,7,7,7,7,7,5,7,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,2,1,1,2,2,1,1,4,1,1,1,6,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,27,3,""
453,"",1,"it",342712128,"2023-04-30 22:25:51","2023-04-30 22:26:20","",7,4,3,2,5,5,5,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
454,"2023-04-30 22:44:31",12,"it",997660041,"2023-04-30 22:27:55","2023-04-30 22:44:31","https://l.instagram.com/",3,1,1,1,1,7,7,7,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,3,2,1,1,3,1,5,5,2,1,1,4,1,1,1,5,7,6,1,7,4,6,6,6,1,2,1,2,2,1,1,1,"A6","A6","A6","A3","A5",2,2,2,2,1,1,1,22,2,""
455,"",NA,"it",649724128,"2023-04-30 22:29:24","2023-04-30 22:29:24","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
456,"2023-04-30 22:40:16",12,"it",1927324706,"2023-04-30 22:30:57","2023-04-30 22:40:16","",4,4,4,4,4,6,6,5,2,4,3,2,2,4,3,3,4,1,1,1,1,4,1,1,2,5,1,5,1,3,5,4,2,1,1,1,1,4,3,1,1,6,7,6,5,7,7,7,6,7,5,1,1,4,7,1,1,1,"A6","A7","A6","A6","A4",2,5,5,5,1,1,1,21,2,"Studente "
457,"",1,"it",1302103715,"2023-04-30 22:31:15","2023-04-30 22:32:12","",3,5,4,6,4,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
458,"",1,"it",1674565372,"2023-04-30 22:31:22","2023-04-30 22:34:43","",2,1,1,1,2,1,1,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
459,"2023-04-30 22:48:13",12,"it",2106124808,"2023-04-30 22:36:25","2023-04-30 22:48:13","",3,1,2,2,2,3,2,3,2,6,1,1,1,1,3,1,1,2,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,7,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,2,1,2,1,1,1,1,"A7","A7","A6","A7","A6",1,1,1,1,2,1,1,30,4,""
460,"2023-04-30 23:04:21",12,"it",989697220,"2023-04-30 22:52:19","2023-04-30 23:04:21","https://l.instagram.com/",5,5,5,6,5,5,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,1,2,4,1,3,1,1,4,3,1,1,7,7,7,1,7,7,7,7,7,1,4,1,7,5,4,1,1,"A7","A5","A6","A1","A6",1,1,1,1,1,1,0,28,2,"Agente di polizia "
461,"2023-04-30 23:20:34",12,"it",1412187783,"2023-04-30 23:09:05","2023-04-30 23:20:34","https://l.instagram.com/",3,2,2,2,2,5,6,5,2,5,2,2,2,2,2,3,3,1,1,1,1,3,2,2,2,3,1,1,2,4,3,2,1,1,1,1,1,4,1,1,1,7,7,7,2,7,7,7,7,7,3,2,3,2,5,2,3,4,"A6","A5","A6","A5","A6",1,1,1,1,1,1,1,24,4,"Insegnante "
462,"2023-04-30 23:32:21",12,"it",1610532214,"2023-04-30 23:24:15","2023-04-30 23:32:21","",1,1,1,1,4,4,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,2,6,5,5,5,1,4,1,1,1,7,7,7,2,3,6,6,1,6,1,7,1,3,5,3,1,4,"A3","A3","A6","A2","A4",1,7,1,1,1,1,1,27,4,"Studentessa "
463,"",NA,"it",1530749407,"2023-04-30 23:24:31","2023-04-30 23:24:31","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
464,"2023-04-30 23:38:32",12,"it",2033774274,"2023-04-30 23:28:14","2023-04-30 23:38:32","",7,4,3,1,1,7,7,7,2,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,2,1,1,1,3,1,1,5,3,1,1,4,1,1,1,7,7,7,1,7,6,7,4,7,1,5,1,6,7,4,1,4,"A4","A1","A6","A1","A1",4,6,6,6,1,1,0,27,3,"Studente universitario"
465,"2023-04-30 23:57:50",12,"it",1976881048,"2023-04-30 23:45:16","2023-04-30 23:57:50","https://l.instagram.com/",2,1,1,2,3,4,4,4,2,5,3,2,1,1,2,2,2,1,1,1,1,5,1,3,2,4,6,5,1,1,5,5,6,7,6,1,5,4,5,1,2,7,7,7,1,7,7,7,7,7,2,6,1,6,5,4,1,1,"A7","A5","A6","A1","A3",3,3,5,4,1,1,1,19,2,"studente"
466,"2023-04-30 23:57:57",12,"it",1818724130,"2023-04-30 23:47:57","2023-04-30 23:57:57","",5,3,3,2,3,4,5,4,2,7,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,3,1,1,1,4,1,1,1,7,7,6,1,5,4,7,4,6,1,1,1,2,5,1,1,2,"A7","A5","A6","A5","A5",1,1,1,1,1,1,1,24,3,"Impiegata "
